verse_key,yaf,fr
MAT.25.40,"Kyamvu kabávutwala: Mu kyedika yiluzimbwadi: mbala zoosu zina lwásalabwa kwena mosi wa baphangi bama baba benina bakhunda, kwena meni lwásalabwa.","Et le roi leur répondra: Je vous le dis en vérité, toutes les fois que vous avez fait ces choses à lun de ces plus petits de mes frères, cest à moi que vous les avez faites."
MAT.25.41,"«Hanga wuzimbudi hika kwena bana bakala ku koku dyandi dya kimama: Katukenu haha, batu basingama! Alwenda kuna mbawu ya mvula yi mvula yina báyidika kikuma kya kiphidi-mutu yi banzyo bandi.","Ensuite il dira à ceux qui seront à sa gauche: Retirez-vous de moi, maudits; allez dans le feu éternel qui a été préparé pour le diable et pour ses anges."
MAT.25.42,"Mukuma, yíkala yi nzala kaasi lwáphekaku bya kudya, yíkala yi kihwinya kaasi lwáphekaku bya kunwa;.","Car jai eu faim, et vous ne mavez pas donné à manger; jai eu soif, et vous ne mavez pas donné à boire;."
MAT.25.43,yíkala munzenza kaasi lwángyambaku; yíkala khonga kaasi lwámvwatisaku; yíkala wabela yi mu boloku kaasi lwáthalaku.,"jétais étranger, et vous ne mavez pas recueilli; jétais nu, et vous ne mavez pas vêtu; jétais malade et en prison, et vous ne mavez pas visité."
MAT.25.44,"Hanga bawu phi bavutudi mu kuzimbula: Pfumu, khi tangwa si twákumona ngeyi wákala yi nzala holo wákala yi kihwinya, holo munzenza, holo kikhonga, holo wabela, holo mu boloku amana twakonda kusadisa.","Ils répondront aussi: Seigneur, quand tavons-nous vu ayant faim, ou ayant soif, ou étranger, ou nu, ou malade, ou en prison, et ne tavons-nous pas assisté?."
MAT.25.45,"Hanga wubavutwadi mu kuzonza: Mu kyedika, yiluzimbwadibwa, mbala zoosu zina lwásadilabwoku kwena mosi wa baleki baba, lwásalabwoku phi kwena meni.","Et il leur répondra: Je vous le dis en vérité, toutes les fois que vous navez pas fait ces choses à lun de ces plus petits, cest à moi que vous ne les avez pas faites."
MAT.25.46,"Amana baba bákwenda ku ndola ya mvula yi mvula, kaasi batu ba masonga, mu luzingu lwa mvula yi mvula.».","Et ceux-ci iront au châtiment éternel, mais les justes à la vie éternelle."
MAT.26.1,"Tangwa kámanisa Yesu ndinga zazi zoosu, wuzimbudi kwena balonguki bandi:.","Lorsque Jésus eut achevé tous ces discours, il dit à ses disciples:."
MAT.26.2,«Luzayi ni kunima bilumbu byodi mukinzi wa phaki wakála: amana Mwana wa mutu bamúlambula ndangu bamukhoka ha kitakani.».,"Vous savez que la Pâque a lieu dans deux jours, et que le Fils de lhomme sera livré pour être crucifié."
MAT.26.3,"Hanga bambuta ba banganga Nzambi yi bambuta ba Bayuta bakutakani muna kyanzala kya mbuta wa banganga Nzambi, wuna bakala tela ni Khayifu;.","Alors les principaux sacrificateurs et les anciens du peuple se réunirent dans la cour du souverain sacrificateur, appelé Caïphe;."
MAT.26.4,Bakasi kifwandu kya kumukwatisa Yesu mu kitsweki yi kumuhondisa.,"et ils délibérèrent sur les moyens darrêter Jésus par ruse, et de le faire mourir."
MAT.26.5,"Bakala zimbula: «Heku ni mu tangwa dya mukinzi, ndangu mvwalangani yikalaku ha kati dya batu.».","Mais ils dirent: Que ce ne soit pas pendant la fête, afin quil ny ait pas de tumulte parmi le peuple."
MAT.26.6,"Yesu ku Betaniya kákala, muna nzu ya Simoni mukwa bwasi.","Comme Jésus était à Béthanie, dans la maison de Simon le lépreux."
MAT.26.7,"mukhetu mosi wisa bwesuka kwena Yesu, kákala yi mulangi wa mananasi ma thalu ya lawu amana wázunzilama hana mutwa wa yandi bwabuna kákala kuna mesa.","une femme sapprocha de lui, tenant un vase dalbâtre, qui renfermait un parfum de grand prix; et, pendant quil était à table, elle répandit le parfum sur sa tête."
MAT.26.8,"Amana balonguki buna bámona bwabuna, bámonaku kyesi, hanga bazimbudini: «Kikuma kya biki kuzanga kwa bwabu?.","Les disciples, voyant cela, sindignèrent, et dirent: A quoi bon cette perte?."
MAT.26.9,"Bufwaniki basumbisama mu thalu ya lawu, amana mbongu bahanaza kwena batsukami!».","On aurait pu vendre ce parfum très cher, et en donner le prix aux pauvres."
MAT.26.10,"Kaasi Yesu buna kábakulabwa, wubazimbwadi: «Kikuma kya biki lubati muhekila phasi mukhetu yandu? Mukuma dyambu dya kitoku kasadi kwena meni;.","Jésus, sen étant aperçu, leur dit: Pourquoi faites-vous de la peine à cette femme? Elle a fait une bonne action à mon égard;."
MAT.26.11,"mukuma batsukami lwakádiki bawu kosu tangwa, kaasi meni twakádikiku yenu kosu tangwa.","car vous avez toujours des pauvres avec vous, mais vous ne mavez pas toujours."
MAT.26.12,"Yandi kanzunzidi mananasi mama mu lutu, ndangu katekila yidika kuzika kwama.","En répandant ce parfum sur mon corps, elle la fait pour ma sépulture."
MAT.26.13,"Mu kyedika yiluzimbwadi: kuna basámuna Musamu wa Bukheti wawu, mu tsi yosu, baménikiki phi mambu mama kasadi yandu, kikuma kya kumubambuka yandi.».","Je vous le dis en vérité, partout où cette bonne nouvelle sera prêchée, dans le monde entier, on racontera aussi en mémoire de cette femme ce quelle a fait."
MAT.26.14,"Hanga mosi wa bawu kumi yi bodi, wuna bakala tela ni Yutasi Sikadyoti, wendi kwena bambuta ba banganga Nzambi.","Alors lun des douze, appelé Judas Iscariot, alla vers les principaux sacrificateurs."
MAT.26.15,"wuzimbudi: «Biki luzodi kupheka, amana meni yilulambwala yandi?» Hanga bawu bamufuti makuta makumatatu.","et dit: Que voulez-vous me donner, et je vous le livrerai? Et ils lui payèrent trente pièces dargent."
MAT.26.16,"Amana tuka tangwa meni dina, kakala sanda tangwa dya mboti ndangu kamulambula Yesu.","Depuis ce moment, il cherchait une occasion favorable pour livrer Jésus."
MAT.26.17,"Mu kilumbu kya theti kya mukinzi wa mapha makonda kisi dya muvimbu, balonguki bábwesuka kwena Yesu mu kuzimbula: «Ku biki wuzodi ni twakuyidikila madya ma mukinzi wa Phaki?».","Le premier jour des pains sans levain, les disciples sadressèrent à Jésus, pour lui dire: Où veux-tu que nous te préparions le repas de la Pâque?."
MAT.26.18,"Hanga yandi wuzimbudini: «Alwenda muna mbanza kwena mutu mosi, amana muzimbwalenu: Mulongi kazimbudini: Tangwa dyama dibwesukini; ku nzu ya ngeyi yidila madya ma Phaki yi balonguki bama.».","Il répondit: Allez à la ville chez un tel, et vous lui direz: Le maître dit: Mon temps est proche; je ferai chez toi la Pâque avec mes disciples."
MAT.26.19,"Balonguki báhanga bwosu kabalongikila Yesu, amana báyidika madya ma Phaki.","Les disciples firent ce que Jésus leur avait ordonné, et ils préparèrent la Pâque."
MAT.26.20,"Masikidika ha mábwa, ku mesa kákala yi bawu kumi yi bodi.","Le soir étant venu, il se mit à table avec les douze."
MAT.26.21,"Amana buna bákala mu kudya, yandi wuzimbudi: «Mu kyedika, yiluzimbwadi: mosi mu kati dya benu kandámbula.».","Pendant quils mangeaient, il dit: Je vous le dis en vérité, lun de vous me livrera."
MAT.26.22,"Hanga báyuki kiwayi kya lawu, báyandika kumuhyula mosi kunima mukwawu: «Ka meni ku, Pfumu, kabwaku?».","Ils furent profondément attristés, et chacun se mit à lui dire: Est-ce moi, Seigneur?."
MAT.26.23,"Yandi, mu kuvutula, wuzimbudi: «Wuna wuvundiki koku ha longa dimosi yi meni, yandi wuna wandámbula.","Il répondit: Celui qui a mis avec moi la main dans le plat, cest celui qui me livrera."
MAT.26.24,"Mwana wa mutu kabati kwenda, tala mana másonama kikuma kya yandi; kaasi khi kyadi kwena mutu wuna wulambudi Mwana wa mutu! Bwálunga ni mutu wuna kabutukaku kwandi!».","Le Fils de lhomme sen va, selon ce qui est écrit de lui. Mais malheur à lhomme par qui le Fils de lhomme est livré! Mieux vaudrait pour cet homme quil ne fût pas né."
MAT.26.25,"Amana mu kuvutula, Yutasi, wuna wámulambula wuzimbudi: «Ka meni ku, Mulongi, kabwaku?» Yesu wumuvutwadi: «Ngeyi meni wuzimbudibwa.».","Judas, qui le livrait, prit la parole et dit: Est-ce moi, Rabbi? Jésus lui répondit: Tu las dit."
MAT.26.26,"Buna bakala dya, Yesu wábonga dipha, wásambuladya amana wábukunadya, wáhanadya kwena balonguki, amana wuzimbudi: «Bongenu, dyenu, lwalu lwena lutu lwa meni.».","Pendant quils mangeaient, Jésus prit du pain; et, après avoir rendu grâces, il le rompit, et le donna aux disciples, en disant: Prenez, mangez, ceci est mon corps."
MAT.26.27,"Amana wábonga mbungu mosi, kunima dya kuvutula matondu, wábahekaya mu kuzonza: «Nwenuya benu boosu.","Il prit ensuite une coupe; et, après avoir rendu grâces, il la leur donna, en disant: Buvez-en tous;."
MAT.26.28,"mukuma mama menina menga ma meni, ma bulunda bwa Nzambi, mana matyakani kikuma kya batu lawu mu kuloluka kwa masumu.","car ceci est mon sang, le sang de lalliance, qui est répandu pour plusieurs, pour la rémission des péchés."
MAT.26.29,"Amana yiluzimbwadi, mukyedika: tuka buthwena, yinwáku hika vinu dina, tii yi kuna kilumbu kina yinwádya ha kimosi yi benu muna Kipfumu kya Tata wama.».","Je vous le dis, je ne boirai plus désormais de ce fruit de la vigne, jusquau jour où jen boirai du nouveau avec vous dans le royaume de mon Père."
MAT.26.30,"Amana buna báyimbila mikunga mya mukinzi, bálubuka, benda ku mongu wa Olive.","Après avoir chanté les cantiques, ils se rendirent à la montagne des oliviers."
MAT.26.31,"Hanga Yesu wubazimbwadi: «Benu boosu lwathína muna phipha yayi, mukuma tala mana másonama: Yimúhonda kalema, amana kibuka kya mikoku kyamwángalakana.","Alors Jésus leur dit: Je serai pour vous tous, cette nuit, une occasion de chute; car il est écrit: Je frapperai le berger, et les brebis du troupeau seront dispersées."
MAT.26.32,"Kaasi kunima kufutumuka kwama, yilútekidila kuna Ngadidi.».","Mais, après que je serai ressuscité, je vous précèderai en Galilée."
MAT.26.33,"Amana mu kuvutula, Phetelu wumuzimbwadi: «Yuka ni boosu bakútina, meni, ketibwe, yikútinaku.».","Pierre, prenant la parole, lui dit: Quand tu serais pour tous une occasion de chute, tu ne le seras jamais pour moi."
MAT.26.34,"Yesu wumuvutwadini: «Mu kyedika yikuzimbwadi: mu phipha yayi, khoku kakókulaku kedi, wáthuna mbala tatu.».","Jésus lui dit: Je te le dis en vérité, cette nuit même, avant que le coq chante, tu me renieras trois fois. Mt :."
MAT.26.35,"Phetelu wumuzimbwadi: «Keti kufwa, yifwa kumosi yi ngeyi, yikútunaku.» Balonguki boosu bazimbudi phi phila mosi.","Pierre lui répondit: Quand il me faudrait mourir avec toi, je ne te renierai pas. Et tous les disciples dirent la même chose."
MAT.26.36,"Hanga Yesu wísa yi bawu, homa hamosi bisi tela ni Ngetisemani, amana wuzimbudi kwena balonguki bandi: «Zakalenu hahaha, kithama kina yikwenda lombila meni kuna.».","Là-dessus, Jésus alla avec eux dans un lieu appelé Gethsémané, et il dit aux disciples: Asseyez-vous ici, pendant que je méloignerai pour prier."
MAT.26.37,"Wánata Phetelu yi bana ba Zebeteya bawu bodi, wáyandika kuyuka kyadi yi kiwayi.","Il prit avec lui Pierre et les deux fils de Zébédée, et il commença à éprouver de la tristesse et des angoisses."
MAT.26.38,"Hanga wubazimbwadi: «Mbundu yama mu kiwayi yenina yi kuna lufwa; salenu haha, amana kalenu batokama kumosi yi meni.».","Il leur dit alors: Mon âme est triste jusquà la mort; restez ici, et veillez avec moi."
MAT.26.39,"Wáhaluka koma, wáfukama, mbunzu mu mafu, mu kulombila yi kuzimbula: «Tata wama, yuka ni bwalendakana, khatwala bungu dyadi; salaku bwosu buna nzodi meni, kaasi bwosu wuzodi ngeyi.».","Puis, ayant fait quelques pas en avant, il se jeta sur sa face, et pria ainsi: Mon Père, sil est possible, que cette coupe séloigne de moi! Toutefois, non pas ce que je veux, mais ce que tu veux."
MAT.26.40,"Tangwa kisa vutuka kwena balonguki, kábawana baleka; amana wuzimbudi kwena Phetelu: disongidila lulendiku kutokama keti tangwa dimosi kumosi yi meni?.","Et il vint vers les disciples, quil trouva endormis, et il dit à Pierre: Vous navez donc pu veiller une heure avec moi!."
MAT.26.41,"Tokamenu, lombilenu phi, ndangu lubwaku mu kimeka. Kitembu kyazyama kyenina kaasi lutu lwalembwa lwenina.","Veillez et priez, afin que vous ne tombiez pas dans la tentation; lesprit est bien disposé, mais la chair est faible."
MAT.26.42,"Wáhaluka hika mbala ya zodi mu kulombila bwabu: «Tata wama, bufwaniku ni mbungu yayi ndwayoku, mbatanana buna, yambula luzolu lwaku lwasalama!».","Il séloigna une seconde fois, et pria ainsi: Mon Père, sil nest pas possible que cette coupe séloigne sans que je la boive, que ta volonté soit faite!."
MAT.26.43,"Amana wisa vutuka hika, wubawani baleka, mukuma mesu ma bawu zitu mákala.","Il revint, et les trouva encore endormis; car leurs yeux étaient appesantis."
MAT.26.44,"Yesu wábasisa, wáhaluka hika, wulombidi mbala ya tatu mu kulandulula ndinga meni zimosi.","Il les quitta, et, séloignant, il pria pour la troisième fois, répétant les mêmes paroles."
MAT.26.45,"Hanga wisi vutuka kwena balonguki amana wubazimbwadi: «Lunimbi hika, lulembwi kwenu! Talenu, tangwa dibwesuki, amana Mwana wa mutu bamulambudi ku moku ma basumuki.","Puis il alla vers ses disciples, et leur dit: Vous dormez maintenant, et vous vous reposez! Voici, lheure est proche, et le Fils de lhomme est livré aux mains des pécheurs."
MAT.26.46,"Telamenu, thwendenu! Tala, wekina bela-bela wuna ndambudiki!».","Levez-vous, allons; voici, celui qui me livre sapproche."
MAT.26.47,"Muna tangwa meni dina kakala zonza Yesu, Yutasi, mosi wa bawu kumi yi bodi wátula hakana, hakimosi yi mulumba-lumba wa batu bakala yi mbedi za vita yi khindi muna moku. Bwosu bábatuma kwena bambuta ba banganga Nzambi yi bambuta ba bayuta.","Comme il parlait encore, voici, Judas, lun des douze, arriva, et avec lui une foule nombreuse armée dépées et de bâtons, envoyée par les principaux sacrificateurs et par les anciens du peuple."
MAT.26.48,"Amana wuna wámulambula, wábasongila kidimbu kimosi mu kuzimbula: «Wuna yibúmbakana, yandi wuna, mukwatenu.».","Celui qui le livrait leur avait donné ce signe: Celui que je baiserai, cest lui; saisissez-le."
MAT.26.49,"Amana buna kábwesuka kwena Yesu, wuzimbudini: «Mboti, Labuni!» Amana wámubumbakana.","Aussitôt, sapprochant de Jésus, il dit: Salut, Rabbi! Et il le baisa."
MAT.26.50,"Amana Yesu wumuzimbwadi: «Mukwetu, kikuma kya dyambu dina wisidi, saladya.» Hanga buna bábwesuka, bamusimbi Yesu amana bamukwati.","Jésus lui dit: Mon ami, ce que tu es venu faire, fais-le. Alors ces gens savancèrent, mirent la main sur Jésus, et le saisirent."
MAT.26.51,"Amana mosi wa bana bákala yi Yesu, wálubula mbedi ya phoku yandi, hanga wuhuti kutu dya musadi wa mbuta wa banganga Nzambi.","Et voici, un de ceux qui étaient avec Jésus étendit la main, et tira son épée; il frappa le serviteur du souverain sacrificateur, et lui emporta loreille."
MAT.26.52,"Hanga Yesu wumuzimbwadi: «Vutula mbedi yaku ya phoku muna kilalu kyandi, mukuma boosu bana banwánina ku mbedi, ku mbedi phi bafwíla.",Alors Jésus lui dit: Remets ton épée à sa place; car tous ceux qui prendront lépée périront par lépée.
MAT.26.53,"Kondilo wubanzi ni pfwaniku yimubokwadila Tata wama, amana kaphitika bibuka bya banzyo kuluta kumi yi bodi?.","Penses-tu que je ne puisse pas invoquer mon Père, qui me donnerait à linstant plus de douze légions danges?."
MAT.26.54,Abweti si malúngila Masonuku? Mana mabati zonza ni bulungi ni masalama bwabuna.».,"Comment donc saccompliraient les Écritures, daprès lesquelles il doit en être ainsi?."
MAT.26.55,"Muna tangwa meni dina, Yesu wuzimbudi kwena milumba-lumba mya batu: «Lwisi khwata yi mbedi yi khindi, hanga wuna yenina ndwandwa? Kinga yikala zakala bilumbu byosu mu nzu ya Nzambi mu kulonga, amana lwákhwataku.","En ce moment, Jésus dit à la foule: Vous êtes venus, comme après un brigand, avec des épées et des bâtons, pour vous emparer de moi. Jétais tous les jours assis parmi vous, enseignant dans le temple, et vous ne mavez pas saisi."
MAT.26.56,"Kaasi mana moosu mabwini ndangu malungila Masonuku ma bambikudi.» Hanga balonguki boosu bamusisi, batini phi.","Mais tout cela est arrivé afin que les écrits des prophètes fussent accomplis. Alors tous les disciples labandonnèrent, et prirent la fuite."
MAT.26.57,"Bana buna bámukwata Yesu, bámunata ku nzu ya Khayifu, mbuta wa banganga Nzambi, kuna bákutakanina balongi ba mitsiku yi bambuta ba Bayuta.","Ceux qui avaient saisi Jésus lemmenèrent chez le souverain sacrificateur Caïphe, où les scribes et les anciens étaient assemblés."
MAT.26.58,"Amana Phetelu, yandi, kakala landa muna kyana, yi kuna kyanzala kya mbuta kya mbuta wa banganga Nzambi. Amana buna kákota muna kati, wuzakadi yi batsinzidi ndangu kazaya buna mamánisina.","Pierre le suivit de loin jusquà la cour du souverain sacrificateur, y entra, et sassit avec les serviteurs, pour voir comment cela finirait."
MAT.26.59,"Amana bambuta ba banganga Nzambi yi balongi ba mitsiku yi kimvuka kyambuta bakala sanda kimbangi kya mbi kikuma kya Yesu, ndangu bamuzengila mukanu wa lufwa.","Les principaux sacrificateurs et tout le sanhédrin cherchaient quelque faux témoignage contre Jésus, suffisant pour le faire mourir."
