language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,target_text_raw,unit_type,domain,licence,review_status,quality_flags,notes
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,751408fef1de6f71,kit10k:1100,J'ai l'habitude d'aller au lit avant 10 heures.,Congo Swahili,Kawaida minaendeaka lala mbele ya saa 10 ya asubuhi.,Kawaida minaendeaka lala mbele ya saa 10 ya asubuhi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,cfa351d6fc141dc7,kit10k:1101,"""J'ai vu Tom, aujourd'hui."" ""Qui ?!""",Congo Swahili,"""Niliona Tom leo."" ""Nani?!","""Niliona Tom leo."" ""Nani?!",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,64c6caa24fe906cc,kit10k:1102,Je veux voyager sur la Lune.,Congo Swahili,Nataka niende ku mwezi.,Nataka niende ku mwezi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,36288edcee546418,kit10k:1103,Je veux manger un truc bon.,Congo Swahili,Natamani kula chakula nzuri.,Natamani kula chakula nzuri.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b5c4f57993f48d03,kit10k:1104,"J'ai lu ton livre, il est très intéressant.",Congo Swahili,"Nilisoma kitabu yako, inavutia sana.","Nilisoma kitabu yako, inavutia sana.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,457dcfb4057eb741,kit10k:1105,Il y avait un vent frais.,Congo Swahili,Kulikuwa mupepeo ya baridi.,Kulikuwa mupepeo ya baridi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d208dd05a90290ed,kit10k:1106,"Ne le crois pas, quoi qu'il dise.",Congo Swahili,"Hata anasema nini, usimwamini.","Hata anasema nini, usimwamini.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,bffdc56399b74217,kit10k:1107,M.Smith se présente pour être maire.,Congo Swahili,Bwana Smith anagombea kwa uchaguzi wa Meya.,Bwana Smith anagombea kwa uchaguzi wa Meya.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4540d96e0acfd035,kit10k:1108,Tom avoua qu'il avait tué Mary.,Congo Swahili,Tom aliitika kama aliua Maria.,Tom aliitika kama aliua Maria.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,32358c84c23dbf93,kit10k:1109,Je ne vais pas aller là-dedans.,Congo Swahili,Sitaenda kule ndani.,Sitaenda kule ndani.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,cd0fdfb64ccd1d3b,kit10k:1110,Ils n'ont jamais admis qu'ils avaient tort.,Congo Swahili,Hawayawahi kuitika kama walikosea.,Hawayawahi kuitika kama walikosea.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7cdb08e6c6bd2b0b,kit10k:1111,C'est cher.,Congo Swahili,Ni beyi kali.,Ni beyi kali.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0c337b4c142a4266,kit10k:1112,Nous pensons tous qu'il est malsain de tricher aux examens.,Congo Swahili,Siye bote tunawaza kama kuibia ku mitihani siyo vizuri.,Siye bote tunawaza kama kuibia (tricher) ku mitihani siyo vizuri.,sentence,general,CC BY 4.0,verified_source,clean_variant_diff,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4875f38604cac8e5,kit10k:1113,Elle a perdu son fils à la guerre.,Congo Swahili,Alipoteza mtoto wake mwanaume mu vita.,Alipoteza mtoto wake mwanaume mu vita.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,676fe7e493abb114,kit10k:1114,Le projet est discuté en ce moment.,Congo Swahili,"Kwa sasa, wanaongelea kuhusu iyi muradi.","Kwa sasa, wanaongelea kuhusu iyi muradi.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,33b031da545c9b68,kit10k:1115,Veuillez retirer vos chaussettes.,Congo Swahili,"Toa soksi zako, tafazali.","Toa soksi zako, tafazali.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1e7cae7c13400604,kit10k:1116,Ne gaspillez pas votre temps !,Congo Swahili,Usipoteze muda yako bure.,Usipoteze muda yako bure.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,81f7a0cbbadbd9ce,kit10k:1117,Qu'est-ce qu'il y a en équipement public ?,Congo Swahili,Je! Kuna nini katika vifaa vya umma?,Je! Kuna nini katika vifaa vya umma?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,17f7f49a8137b5bf,kit10k:1118,Ce n'est qu'hier que j'ai appris la vérité.,Congo Swahili,Jana njoo nilijuwa ukweli.,Jana njoo nilijuwa ukweli.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,ecff81651d70fba8,kit10k:1119,C'est maintenant ton tour.,Congo Swahili,Ni wakati yako sasa.,Ni wakati (tour) yako sasa.,sentence,general,CC BY 4.0,verified_source,clean_variant_diff,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,384b061c63ba5848,kit10k:1120,Je suis content que quelqu'un me l'ait dit.,Congo Swahili,Minafurahi kuona baliniambia ile kitu.,Minafurahi kuona baliniambia ile kitu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,16b6188e5d9f529f,kit10k:1121,Nous pouvons faire ceci ensemble.,Congo Swahili,Tunaweza fanya iyi pamoya.,Tunaweza fanya iyi pamoya.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,aa703d0bfb502c1f,kit10k:1122,Je dois aller quelque part.,Congo Swahili,Lazima niende fasi fulani.,Lazima niende fasi fulani.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,e9e1dc6ff5d25eec,kit10k:1123,Je ne vois pas ce qui te préoccupe tant.,Congo Swahili,Sioni kitu yenye inakusumbua sana hivi.,Sioni kitu yenye inakusumbua sana hivi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8166a4be5b54975a,kit10k:1124,Il a découvert une nouvelle étoile.,Congo Swahili,Aligundua nyota mpya.,Aligundua nyota mpya.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,2be4e825c748b298,kit10k:1125,Est-ce qu'il y a un bureau de poste près d'ici ?,Congo Swahili,Je! Kuna ofisi ya posta hapa karibu ?,Je! Kuna ofisi ya posta hapa karibu ?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,35e3f913126b8339,kit10k:1126,Tom a dit qu'il n'était pas prêt à devenir père.,Congo Swahili,Tom alisema kama haiko tayari kukuwa baba.,Tom alisema kama haiko tayari kukuwa baba.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,79b8a964290afb11,kit10k:1127,Putain ! Tu m'as foutu une de ces trouilles !,Congo Swahili,Musharati! Uliniogopesha sana!,Musharati! Uliniogopesha sana!,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f13685c3d869fc60,kit10k:1128,"Où étiez-vous, jeune fille ?",Congo Swahili,"Binti, ulikuwa wapi ?","Binti, ulikuwa wapi ?",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4a3369cabf6eaf06,kit10k:1129,Ça n'aura pas de suites.,Congo Swahili,Haitapata jibu.,Haitapata jibu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,19fd69eda40addae,kit10k:1130,J'aimerais que Tom arrête de dire à tout le monde que je suis son frère.,Congo Swahili,Ningependa Tom aache kuwaambia kila mtu kama niko kaka yake.,Ningependa Tom aache kuwaambia kila mtu kama niko kaka yake.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,ba475faac92f66af,kit10k:1131,Je m’inquiète pour Tom.,Congo Swahili,Niko na wasiwasi juu ya Tom.,Niko na wasiwasi juu ya Tom.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,220fae30303b6517,kit10k:1132,J'aime jouer au golf.,Congo Swahili,Napenda kucheza golf.,Napenda kucheza golf.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0e1d66094cc9f815,kit10k:1133,Tom a demandé à Mary de l'aider.,Congo Swahili,Tom aliomba msaada kwa Mary.,Tom aliomba msaada kwa Mary.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,794526135464ed63,kit10k:1134,Comment me suis-je fourré là-dedans ?,Congo Swahili,Aye tu njo niliingia mwa iyi mambo?,Aye tu njo niliingia mwa iyi mambo?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a527550c1525e578,kit10k:1135,Les feuilles tombèrent des arbres.,Congo Swahili,Mayani ilianguka kutoka kwenye miti.,Mayani ilianguka kutoka kwenye miti.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,24a25148d7e95eab,kit10k:1136,J'espère que vous irez bientôt mieux.,Congo Swahili,Minatumani kama hali yako ya afya itakuwa mzuri mu siku zenye zinakuya.,Minatumani kama hali yako ya afya itakuwa mzuri mu siku zenye zinakuya.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,76e1a5e684027b5b,kit10k:1137,"En général, je prends un bain après le dîner.",Congo Swahili,Kawaida minakogaka kisha kukula chakula ya magaribi.,Kawaida minakogaka kisha kukula chakula ya magaribi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f73e0a14d53ffabf,kit10k:1138,Il n'y a pas de mal.,Congo Swahili,Hakuna ubaya.,Hakuna ubaya.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0e71135a00df50fc,kit10k:1139,Tu ferais la même chose pour moi.,Congo Swahili,Ungefanya hivyo hivyo kwangu.,Ungefanya hivyo hivyo kwangu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,37f627d56ddd87c9,kit10k:1140,Je n'aurais pas dû l'accuser de voler l'argent.,Congo Swahili,Sikupashwa kumshtaki kwa kuiba pesa.,Sikupashwa kumshtaki kwa kuiba pesa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,85547816d4d69498,kit10k:1141,"Même lorsque j'irai par la sinistre vallée, je ne craindrai pas le mal, car Tu es avec moi ; ton bâton et ta canne me rassureront.",Congo Swahili,"Hata nitakapopita bonde la mauti, sitaogopa mabaya, kwa maana uko pamoja nami; gongo yako na fimbo yako vitanifariji.","Hata nitakapopita bonde la mauti, sitaogopa mabaya, kwa maana uko pamoja nami; gongo yako na fimbo yako vitanifariji.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4de95c4929c98735,kit10k:1142,"Janvier, février, mars, avril, mai, juin, juillet, août, septembre, octobre, novembre et décembre sont les douze mois de l'année.",Congo Swahili,"Mwezi wa kwanza, wa pili, wa tatu, wa ine, wa tano, wa sita, wa saba, wa nane, wa kenda, wa kumi, wa kumi namoya, wa kumi na mbili ni miezi kumi na mbili ya mwaka.","Mwezi wa kwanza, wa pili, wa tatu, wa ine, wa tano, wa sita, wa saba, wa nane, wa kenda, wa kumi, wa kumi namoya, wa kumi na mbili ni miezi kumi na mbili ya mwaka.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit10k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1f73e902f6207549,kit10k:1143,""" Mon père, m'écriai-je, ah ! que veux-tu de moi ? / Moi, fuir ! moi, te quitter ! ô pensée exécrable ! / L'as-tu pu commander ce crime abominable ? """,Congo Swahili,"""Baba yangu, ah!"", nikalia. Unataka nini kutoka kwangu. / Miye, nikimbie! Miye, nikuache! Ee wazo mubaya! / Ni weye njo ulisababisha iyi mauwaji ya kinyama ? ""","""Baba yangu, ah!"", nikalia. Unataka nini kutoka kwangu. / Miye, nikimbie! Miye, nikuache! Ee wazo mubaya! / Ni weye njo ulisababisha iyi mauwaji ya kinyama ? """,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
