source,source_url,translation_url,ref,mashi,french,unit_type,review_status,quality_flags
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:2,lyo oyîsh’ikuganîrira mugala wâwe na mwinjikulu wâwe na kurhi nalibuzagya Abanya-Mîsiri na kurhi najiraga ebirhangâzo byâni emwâbo. Ntyo mwanamanya oku niene nie Nyakasane.»,"C’est aussi pour que tu racontes à ton fils et au fils de ton fils comment j’ai traité les Égyptiens, et quels signes j’ai fait éclater au milieu d’eux. Et vous saurez que je suis l’Éternel.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:3,"Mûsa na Aroni banacijà aha mwa Faraoni mwâmi w’e Mîsiri, bàmubwîra, mpu: «Ntya kwo Nyakasane, Nyamuzinda w’Abayahudi adesire: Kuhika mangaci walahira okucîrhohya embere zâni? Lîka olubaga lwâni lugende, luj’inkolera.","Moïse et Aaron allèrent vers Pharaon, et lui dirent: Ainsi parle l’Éternel, le Dieu des Hébreux: Jusqu’à quand refuseras-tu de t’humilier devant moi? Laisse aller mon peuple, afin qu’il me serve.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:4,"“Okalahira mpu orhalika olubaga lwâni lugende, irhondo lyonêne narhuma enzige omu cihugo câwe”.","Si tu refuses de laisser aller mon peuple, voici, je ferai venir demain des sauterelles dans toute l’étendue de ton pays.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:5,"“Zabwika ecihugo coshi ciru cirhâcibonekaga. Zâlya ngasi hyoshi hyàrhulubusire, ngasi ebi olubula lwakulekire, zâlya emirhi emera omu mashwa gâwe yoshi”.","Elles couvriront la surface de la terre, et l’on ne pourra plus voir la terre; elles dévoreront le reste de ce qui est échappé, ce que vous a laissé la grêle, elles dévoreront tous les arbres qui croissent dans vos champs;",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:6,"“Zabumba enyumpa zâwe, n’enyumpa za bambali bâwe boshi, n’enyumpa z’Abanya-Mîsiri boshi: okwo basho barhakubonaga ciru na bashakulûza binyu kurhenga bali hano igulu kuhika olw’ene.”» Mûsa ahindamuka, arhenga aha mwa Faraoni mwâmi w’e Mîsiri.","elles rempliront tes maisons, les maisons de tous tes serviteurs et les maisons de tous les Égyptiens. Tes pères et les pères de tes pères n’auront rien vu de pareil depuis qu’ils existent sur la terre jusqu’à ce jour. Moïse se retira, et sortit de chez Pharaon.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:7,"Abarhumisi ba Faraoni mwâmi w’e Mîsiri bàmubwîra, mpu: «Kuhika mangaci oyu muntu ayôrha ali karhegè kuli rhwe? Lîka abà bantu, bagende, baj’ikolera Nyakasane, Nyamuzinda wâbo. K’orhacimanya oku Mîsiri akola ahwire?»","Les serviteurs de Pharaon lui dirent: Jusqu’à quand cet homme sera-t-il pour nous un piège? Laisse aller ces gens, et qu’ils servent l’Éternel, leur Dieu. Ne vois-tu pas encore que l’Égypte périt?",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:8,"Bashub’igalula Mûsa na Aroni emwa Faraoni mwâmi w’e Mîsiri, ababwîra, erhi: «Gendagi. Muj’ikolera Nyakasane, Nyamuzinda winyu. Ci kwône, ndi wagenda?»","On fit revenir vers Pharaon Moïse et Aaron: Allez, leur dit-il, servez l’Éternel, votre Dieu. Qui sont ceux qui iront?",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:9,"Mûsa ashuza, erhi: «Rhwagenda haguma n’abâna bîrhu n’abashosi bîrhu, rhwagenda haguma na bagala bîrhu na bali bîrhu, ebibuzi-bîrhu n’enkafu zîrhu. Bulya kuli rhwe luli lusiku lukulu lw’okukuza Nyakasane.»","Moïse répondit: Nous irons avec nos enfants et nos vieillards, avec nos fils et nos filles, avec nos brebis et nos bœufs; car c’est pour nous une fête en l’honneur de l’Éternel.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:10,"Ababwîra, erhi: «Nyakasane abè haguma ninyu mukabona namuleka mwagenda n’abâna binyu: mubwîne oku bubî obu mwalonza.","Pharaon leur dit: Que l’Éternel soit avec vous, tout comme je vais vous laisser aller, vous et vos enfants! Prenez garde, car le malheur est devant vous!",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:11,"Arhali ntyo kwo byabà: gendi, mwe balume , muj’ikolera Nyakasane, bulya ntyo kwo mwalonza.» Banacibalibirhakwo mpu barhenge aha mwa Faraoni mwâmi w’e Mîsiri.","Non, non: allez, vous les hommes, et servez l’Éternel, car c’est là ce que vous avez demandé. Et on les chassa de la présence de Pharaon.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:12,"Nyakasane abwîra Mûsa, erhi: «Lambûlira okuboko oku cihugo c’e Mîsiri, ohamagale enzige: ziyerêre enyanya ly’ecihugo ca Mîsiri: zirye ngasi hyasi hy’omu cihugo, ngasi hyoshi olubula lwasizire.»","L’Éternel dit à Moïse: Étends ta main sur le pays d’Égypte, et que les sauterelles montent sur le pays d’Égypte; qu’elles dévorent toute l’herbe de la terre, tout ce que la grêle a laissé.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:13,Mûsa ashonga ecihugo c’e Mîsiri akarhi kâge. Nyamuzinda azûsa empûsi ebuzûka-zûba oku cihugo c’e Mîsiri yalegerera yanalala yahûsa. Erhi buca sêzi bashanga empûsi y’ebuzûka-zûba yagwisize enzige.,"Moïse étendit sa verge sur le pays d’Égypte; et l’Éternel fit souffler un vent d’orient sur le pays toute cette journée et toute la nuit. Quand ce fut le matin, le vent d’orient avait apporté les sauterelles.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:14,"Enzige zalumîra omu cihugo c’e Mîsiri coshi, zàgwa nyinjinyinji omu cihugo c’e Mîsiri coshi. Ntà mango enzige nyinganaho zalisagigwa bundi na ntà mango eziri nk’ezo zacigwîre.","Les sauterelles montèrent sur le pays d’Égypte, et se posèrent dans toute l’étendue de l’Égypte; elles étaient en si grande quantité qu’il n’y avait jamais eu et qu’il n’y aura jamais rien de semblable.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:15,"Zashandâla ecihugo coshi, zayôna ecihugo coshi. Zalya ngasi hyasi hyàli omu cihugo na ngasi ilehe olubula lwasigaga: ntà hyasi hyasigîre oku mirhi erhi omu mashwa omu cihugo ca Mîsiri coshi.","Elles couvrirent la surface de toute la terre, et la terre fut dans l’obscurité; elles dévorèrent toute l’herbe de la terre et tout le fruit des arbres, tout ce que la grêle avait laissé; et il ne resta aucune verdure aux arbres ni à l’herbe des champs, dans tout le pays d’Égypte.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:16,"Faraoni mwâmi w’e Mîsiri burharhindira, ahamagala Mûsa na Aroni ababwîra erhi: «Nabîhire Nyakasane Nyamuzinda winyu na ninyu mwene.","Aussitôt Pharaon appela Moïse et Aaron, et dit: J’ai péché contre l’Éternel, votre Dieu, et contre vous.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:17,"Ombabalirage ecâha câni we kasinga buno lyône, munansengerere emwa Nyakasane Nyamuzinda winyu ankulekwo obûla buhanya budârhi».","Mais pardonne mon péché pour cette fois seulement; et priez l’Éternel, votre Dieu, afin qu’il éloigne de moi encore cette plaie mortelle.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:18,Mûsa arhenga emwa Faraoni mwâmi w’e Mîsiri anashenga Nyamuzinda.,"Moïse sortit de chez Pharaon, et il pria l’Éternel.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:19,"Nyamuzinda ahindula erya mpûsi yabà y’ebuzika-zûba, mpûsi nyinji-nyinji, yazurundukana enzige yanazihêka ebwa Nyanja Ndukula. Harhasigalaga ciru n’oluzige luguma omu cihugo ca Mîsiri coshi.","L’Éternel fit souffler un vent d’occident très fort, qui emporta les sauterelles, et les précipita dans la mer Rouge; il ne resta pas une seule sauterelle dans toute l’étendue de l’Égypte.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:20,"Nyamuzinda àdundaguza omurhima gwa Faraoni mwâmi w’e Mîsiri, arhalekaga bene-Israheli bagenda.","L’Éternel endurcit le cœur de Pharaon, et Pharaon ne laissa point aller les enfants d’Israël.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:21,"Nyakasane abwîra Mûsa, erhi: «Lambûlira okuboko kwâwe omu malunga na ntyo omwizimya gw’okunali guhundikire ecihugo ca Mîsiri».","L’Éternel dit à Moïse: Étends ta main vers le ciel, et qu’il y ait des ténèbres sur le pays d’Égypte, et que l’on puisse les toucher.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:22,"Mûsa anacilambûlira okuboko kwâge enyanya, hanacizûka endunduli y’omwizimya, yahundikira ecihugo ca Mîsiri nsiku isharhu zoshi.","Moïse étendit sa main vers le ciel; et il y eut d’épaisses ténèbres dans tout le pays d’Égypte, pendant trois jours.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:23,Ntà muntu wacikazâgibona owâbo na ntâye wacirhenzire ah’àli ezo nsiku isharhu zoshi. Cikwône Bene-Israheli bôhe erhi bagwêrhe obulangashane aha mwabâbwe.,"On ne se voyait pas les uns les autres, et personne ne se leva de sa place pendant trois jours. Mais il y avait de la lumière dans les lieux où habitaient tous les enfants d’Israël.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:24,"Faraoni mwâmi w’e Mîsiri ahamagala Mûsa, amubwîra, erhi: «Mugendirherekêra Nyamubâho cikwône ebishwêkwa bisungunu n’ebinene byoshi birharhengaga hano. Cikwoki mwanagenda baguma na bakinywi n’abâna binyu.»","Pharaon appela Moïse, et dit: Allez, servez l’Éternel. Il n’y aura que vos brebis et vos bœufs qui resteront, et vos enfants pourront aller avec vous.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:25,"Mûsa ashuza, erhi: «Wêne orhuhâge ebi rhwajijiriramwo Nyakasane Nyamuzinda wîrhu enterekêro nsingônola.","Moïse répondit: Tu mettras toi-même entre nos mains de quoi faire les sacrifices et les holocaustes que nous offrirons à l’Éternel, notre Dieu.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:26,"Ciru rhwakahêka n’amasò gîrhu, ntà cishwêkwa ciru n’eciguma casigala, bulya byo rhwajirhôlamwo ebi rhwarherekêra Nyakasane Nyamuzinda wîrhu; hano rhuhika eyo munda rhwêne buzira byo, rhurhankayîsh’ihash’irherekêra Nyakasane.»","Nos troupeaux iront avec nous, et il ne restera pas un ongle; car c’est là ce que nous prendrons pour servir l’Éternel, notre Dieu; et jusqu’à ce que nous soyons arrivés, nous ne savons pas ce que nous choisirons pour offrir à l’Éternel.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:27,Cikwône Nyamuzinda azinzibaza omurhima gwa Faraoni mwâmi w’e Mîsiri: arhabalîkuzagya mpu bagende.,"L’Éternel endurcit le cœur de Pharaon, et Pharaon ne voulut point les laisser aller.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:28,"Faraoni mwâmi w’e Mîsiri anacibwîra Mûsa, erhi: «Rhenga aho jonacilange! Ntacikubonaga omu masù gâni n’olusiku washub’icîshomya mpu wacîyêrekana omu masù gâni, onafe.»","Pharaon dit à Moïse: Sors de chez moi! Garde-toi de paraître encore en ma présence, car le jour où tu paraîtras en ma présence, tu mourras.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO10.htm,https://ebible.org/fraLSG/EXO10.htm,EXO 10:29,"Mûsa aderha, erhi: «Wakudesire, ntakacicîshomya nti nacîyêrekana omu masù gâwe.»","Tu l’as dit! Répliqua Moïse, je ne paraîtrai plus en ta présence.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO11.htm,https://ebible.org/fraLSG/EXO11.htm,EXO 11:1,"Nyakasane anacibwîra Mûsa, erhi: «Nkolaga narhumira Faraoni mwâmi w’e Mîsiri na Mîsiri obuhanya buzinda. Enyuma ly’aho, ammuleka mugende na ciru kwâbà kulibirha ammulibirhakwo.","L’Éternel dit à Moïse: Je ferai venir encore une plaie sur Pharaon et sur l’Égypte. Après cela, il vous laissera partir d’ici. Lorsqu’il vous laissera tout à fait aller, il vous chassera même d’ici.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO11.htm,https://ebible.org/fraLSG/EXO11.htm,EXO 11:2,"Obwirage olubaga luje lwahûna: ngasi mulume ahûne omulungu wâge na ngasi mukazi ahûne omulungu-kazi wâge, ebirugu by’amarhale n’ebya amasholo.»","Parle au peuple, pour que chacun demande à son voisin et chacune à sa voisine des vases d’argent et des vases d’or.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO11.htm,https://ebible.org/fraLSG/EXO11.htm,EXO 11:3,"Nyakasane arhabâla olubaga okurhona emwa Abanya-Mîsiri. Na kulusha, Mûsa yêne ali muntu mukulu bwenêne omu cihugo c’e Mîsiri, omu masù ga bambali ba Faraoni mwâmi w’e Mîsiri n’omu masù g’olubaga.","L’Éternel fit trouver grâce au peuple aux yeux des Égyptiens; Moïse lui-même était très considéré dans le pays d’Égypte, aux yeux des serviteurs de Pharaon et aux yeux du peuple.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO11.htm,https://ebible.org/fraLSG/EXO11.htm,EXO 11:4,"Mûsa anaciderha, erhi: «Ntya kwo Nyakasane adesire: Aha karhî k’obudufu, natwikanya omu Mîsiri,","Moïse dit: Ainsi parle l’Éternel: Vers le milieu de la nuit, je passerai au travers de l’Égypte;",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO11.htm,https://ebible.org/fraLSG/EXO11.htm,EXO 11:5,"“ngasi lubere lw’omu Mîsiri lwâfà, kurhangirira oku nfula ya Faraoni mwâmi w’e Mîsiri, olya wayîsh’iyîma oku ntebe yâge y’obwâmi, kuhika oku lubere lw’omujà-kazi ôbà enyuma z’olwanjikwa na kuhika oku lubere lwa ngasi cintu”.","et tous les premiers-nés mourront dans le pays d’Égypte, depuis le premier-né de Pharaon assis sur son trône, jusqu’au premier-né de la servante qui est derrière la meule, et jusqu’à tous les premiers-nés des animaux.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO11.htm,https://ebible.org/fraLSG/EXO11.htm,EXO 11:6,"“Endûlù zâbà omu cihugo c’e Mîsiri mwoshi, zirya zirhasâg’iyumvikanamwo ciru n’eliguma, zirhakanac’iyumvikanamwo bundi”.","Il y aura dans tout le pays d’Égypte de grands cris, tels qu’il n’y en a point eu et qu’il n’y en aura plus de semblables.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO11.htm,https://ebible.org/fraLSG/EXO11.htm,EXO 11:7,"“Ci emwa Bene-Israheli boshi, ciru n’akabwa ntâko kamokera abantu erhi ebintu, lyo mumanya oku Nyakasane abà aberwîre Mîsiri na Israheli”.","Mais parmi tous les enfants d’Israël, depuis les hommes jusqu’aux animaux, pas même un chien ne remuera sa langue, afin que vous sachiez quelle différence l’Éternel fait entre l’Égypte et Israël.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO11.htm,https://ebible.org/fraLSG/EXO11.htm,EXO 11:8,"“Okuhandi, abà bambali bâwe boshi bayandagalîre emunda ndi, bananfukamire, mpu: Gendaga mâshi, mwe n’olubaga lukukulikîre. Okuhandi nanagenda obwo.”»","Alors tous tes serviteurs que voici descendront vers moi et se prosterneront devant moi, en disant: Sors, toi et tout le peuple qui s’attache à tes pas! Après cela, je sortirai. Moïse sortit de chez Pharaon, dans une ardente colère.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO11.htm,https://ebible.org/fraLSG/EXO11.htm,EXO 11:9,"Nyakasane abwîra Mûsa, erhi: «Faraoni mwâmi w’e Mîsiri arhakuyumve mpu lyo ebirhangâzo byâni biluga omu Mîsiri.»","L’Éternel dit à Moïse: Pharaon ne vous écoutera point, afin que mes miracles se multiplient dans le pays d’Égypte.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO11.htm,https://ebible.org/fraLSG/EXO11.htm,EXO 11:10,"Ebyo birhangâzo byoshi Mûsa na Aroni bàli bajirîre embere za Faraoni mwâmi w’e Mîsiri, ci Nyakasane àdundaguza omurhima gwa Faraoni mwâmi w’e Mîsiri, àrhazigaga mpu bene-Israheli barhenge omu cihugo câge.","Moïse et Aaron firent tous ces miracles devant Pharaon, l’Éternel endurcit le cœur de Pharaon, et Pharaon ne laissa point aller les enfants d’Israël hors de son pays.",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO12.htm,https://ebible.org/fraLSG/EXO12.htm,EXO 12:1,"Nyakasane anacibwîra Mûsa na Aroni omu cihugo c’e Mîsiri, erhi:",L’Éternel dit à Moïse et à Aaron dans le pays d’Égypte:,verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO12.htm,https://ebible.org/fraLSG/EXO12.htm,EXO 12:2,"«Kuli mwe, ogu mwêzi gwo gwabà murhanzi gw’emyêzi yoshi, gwo gwabà murhanzi gw’omwâka.",Ce mois-ci sera pour vous le premier des mois; il sera pour vous le premier des mois de l’année.,verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO12.htm,https://ebible.org/fraLSG/EXO12.htm,EXO 12:3,"“Muhamagale Bene-Israheli boshi, mubabwîre, mpu: Omu nsiku ikumi za guno mwêzi, ngasi baguma omu nyumpa barhôle omwâna-buzi”.","Parlez à toute l’assemblée d’Israël, et dites: Le dixième jour de ce mois, on prendra un agneau pour chaque famille, un agneau pour chaque maison.",verse,needs_review,
