verse_key,hav,fr
MAT.21.33,"Yeesu ashuba kuderha ntya: «Muyunvirize ku guno gwindi mugani. Haliiri mulume muguma wahingaga eshwa lyaage ly'emizabiibu. Elyo shwa, alihira ko oluzirhu, ajokola aha balema bakandira amalehe m'emizabiibu. Ayumbakira abalanzi balyo echiraaro chilehere. Amalire kuyunvikana echigabane n'abahinzi baguma, abalama.","Écoutez une autre parabole. Il y avait un homme, maître de maison, qui planta une vigne. Il lentoura dune haie, y creusa un pressoir, et bâtit une tour; puis il lafferma à des vignerons, et quitta le pays."
MAT.21.34,"«Amango m'ogushaluula mahikire, nyina eshwa arhuma abaaja baage emunda bala bahinzi bali, yi bamuhe echigabi chaage ch'eshaluulo.","Lorsque le temps de la récolte fut arrivé, il envoya ses serviteurs vers les vignerons, pour recevoir le produit de sa vigne."
MAT.21.35,"Aliko bala bahinzi bafarha abo baja. Muguma bamushurha bwenene, n'owindi bamuyirha, n'owagasharhu bamuyirha omu kumubanda amabaale.","Les vignerons, sétant saisis de ses serviteurs, battirent lun, tuèrent lautre, et lapidèrent le troisième."
MAT.21.36,Oyo nyina eshwa ashuba gurhuma abandi bakozi banene kulusha bala barhanzi. Aliko abo bahinzi babajirira nk'oku bajiriraga bala barhanzi.,"Il envoya encore dautres serviteurs, en plus grand nombre que les premiers; et les vignerons les traitèrent de la même manière."
MAT.21.37,"«Oku buzinda, nyina eshwa aja abarhumira omwana waage, aderha ntya: ‹Oyu mwana waani yeewe bamukenga.›.","Enfin, il envoya vers eux son fils, en disant: Ils auront du respect pour mon fils."
MAT.21.38,"Aliko abo bahinzi babeere babona oyo mwana waage, baderha ntya: ‹Oyuula, yi walya omwandu gw'eshe. Mujire, rhumuyirhe yi rhuguyorhane.›.","Mais, quand les vignerons virent le fils, ils dirent entre eux: Voici lhéritier; venez, tuons-le, et emparons-nous de son héritage."
MAT.21.39,"Baja bamugwarha n'okumukululira eburhambi bw'elyo shwa, bamuyirha.».","Et ils se saisirent de lui, le jetèrent hors de la vigne, et le tuèrent."
MAT.21.40,"Yeesu aja abaza ntya: «Amango nyina elyo shwa ly'emizabiibu nj'agaluka, gurhe nj'ajira abo bahinzi?».","Maintenant, lorsque le maître de la vigne viendra, que fera-t-il à ces vignerons?."
MAT.21.41,"Bamushubiza ntya: «Abo bantu babi, nj'ayirha bo buzira kubayunvira obonjo. N'elyo shwa lyaage, nj'alihaana echigabane oku bandi bahinzi abalema bamuha echaage chigabi ch'eshaluulo.».","Ils lui répondirent: Il fera périr misérablement ces misérables, et il affermera la vigne à dautres vignerons, qui lui en donneront le produit au temps de la récolte."
MAT.21.42,"Yeesu aj'ashuba kubabaza ntya: «Ka murhashubiraga gusoma oku Mandiko Matagatiifu maderhere? Biyandikirwe mo ntya: ‹Ebaale ab'okuyumbaka balahiraga, lyo lyahindukire baale linene ly'oku pembe. Na Nnaweerhu ye wajiraga ebyoola. Na byo biri bisomereene ku rhwabo!›.","Jésus leur dit: Navez-vous jamais lu dans les Écritures: La pierre quont rejetée ceux qui bâtissaient Est devenue la principale de langle; Cest du Seigneur que cela est venu, Et cest un prodige à nos yeux?."
MAT.21.43,"«Cho girhumire, mbabwirire oku mwabo, Nnamahanga nj'abanyega oBwami bwage, n'okubuha abandi bantu abanjibalema bajira obulonza bwage. .","Cest pourquoi, je vous le dis, le royaume de Dieu vous sera enlevé, et sera donné à une nation qui en rendra les fruits."
MAT.21.44,"Omuntu nji wahenera kw'elyo baale, nj'avunanguka. N'ola nji lyahenera ko, nji lyamuhomboola. ».","Celui qui tombera sur cette pierre sy brisera, et celui sur qui elle tombera sera écrasé."
MAT.21.45,"Abakulu b'abadaahwa n' aBafarisaayo babeere bayunva kw'eyo migani ya Yeesu, baja bamenya okw'aliiri aderha elugulu waabo.","Après avoir entendu ses paraboles, les principaux sacrificateurs et les pharisiens comprirent que cétait deux que Jésus parlait."
MAT.21.46,"Echo charhuma, baja bashonda obulyo bw'okumugwarha, aliko bayuubaha ebigusho by'abantu, bulaala abo bantu baliiri bayemereere oku Yeesu ali muleebi.","et ils cherchaient à se saisir de lui; mais ils craignaient la foule, parce quelle le tenait pour un prophète."
MAT.22.1,Yeesu agendekera kuderha n'echo chigusho ch'abantu omu migani. Ababwira ntya:.,"Jésus, prenant la parole, leur parla de nouveau en paraboles, et il dit:."
MAT.22.2,«oBwami bw'empingu bushushanyizwe na mwami muguma wajiriraga omugala edinye ly'obuhya.,Le royaume des cieux est semblable à un roi qui fit des noces pour son fils.
MAT.22.3,Oyo mwami arhuma abaja baage baje guhamagala abantu bali balaalikirwe oku dinye. Aliko abo bantu barhashondaga guhika.,Il envoya ses serviteurs appeler ceux qui étaient invités aux noces; mais ils ne voulurent pas venir.
MAT.22.4,"Aja arhuma abandi baja. Ababwira ntya: ‹Muje kubwira abantu nalaalikaga oku dinye oku: ''Namalire kubaaga enka zaani, n'ezindi nyama zishishire. Muje mwayinja oku dinye, bulaala ebintu byooshi byarheganyizwe.''›.","Il envoya encore dautres serviteurs, en disant: Dites aux conviés: Voici, jai préparé mon festin; mes bœufs et mes bêtes grasses sont tués, tout est prêt, venez aux noces."
MAT.22.5,"Aliko aboola balaalikwa, barhalagaga n'ogo mulaali, bachigendera omu byaabo. Muguma aja omu shwa lyaage, n'owindi omu burhimbuuzi bwage.","Mais, sans sinquiéter de linvitation, ils sen allèrent, celui-ci à son champ, celui-là à son trafic;."
MAT.22.6,"N'abandi bagwarha aboola baaja, babashurha bwenene n'okubayirha.","et les autres se saisirent des serviteurs, les outragèrent et les tuèrent."
MAT.22.7,"«Oyo mwami aja ayunva oburhe. Arhuma abasoda baage baje kuyirha aboola biisi, banadwike egishagala chaabo.","Le roi fut irrité; il envoya ses troupes, fit périr ces meurtriers, et brûla leur ville."
MAT.22.8,"Aja abwira abaja baage ntya: ‹Ebiryo by'edinye byahire, aliko abantu nalaalikaga barhali bo balikwaneene kubirya.",Alors il dit à ses serviteurs: Les noces sont prêtes; mais les conviés nen étaient pas dignes.
MAT.22.9,"Bunoola, mujaage mwaja omu mashanganjira, n'abantu booshi mwabona, mubabwire bayinje oku dinye.›.","Allez donc dans les carrefours, et appelez aux noces tous ceux que vous trouverez."
MAT.22.10,"Balaala baja, baaja omu njira banagusha abantu booshi babonaga, ababi n'abenja. N'enju y'edinye yayunjula abahisi.","Ces serviteurs allèrent dans les chemins, rassemblèrent tous ceux quils trouvèrent, méchants et bons, et la salle des noces fut pleine de convives."
MAT.22.11,"«Oyo mwami abeere aja omu nju y'alole abahisi, abona muntu muguma orhayambeere omwambalo gw'edinye.","Le roi entra pour voir ceux qui étaient à table, et il aperçut là un homme qui navait pas revêtu un habit de noces."
MAT.22.12,"Amubaza ntya: ‹Ego mwira waani, gurhe wajaaga muno buzira kuyambala omwambalo gw'edinye?› Oyo muntu arhashubizaga chintu.","Il lui dit: Mon ami, comment es-tu entré ici sans avoir un habit de noces? Cet homme eut la bouche fermée."
MAT.22.13,"Elugulu w'echo, oyo mwami aja abwira abakozi baage ntya: ‹Oyu muntu, mumushweke amagulu n'amaboko, muje mwamukabula embuga omu mwizimya! Na mw'ogo mwizimya, mw'alakira n'okulibuka bwenene.›.","Alors le roi dit aux serviteurs: Liez-lui les pieds et les mains, et jetez-le dans les ténèbres du dehors, où il y aura des pleurs et des grincements de dents."
MAT.22.14,"Oku buzinda, Yeesu aderha ntya: ‹Abantu bahamagerwe bali banene, aliko abagishogerwe bali bageeke.›».","Car il y a beaucoup dappelés, mais peu délus."
MAT.22.15,"Enyuma z'ebyoola, aBafarisaayo baaja akaligi yi bagale gurhega Yeesu kugerera ebinwa byaage.",Alors les pharisiens allèrent se consulter sur les moyens de surprendre Jésus par ses propres paroles.
MAT.22.16,"Bamurhumira abigirizwa baabo baguma, haguma n'abandi b'omu chigusho cha Heroode. Bahika kubaza Yeesu ntya: «Mwigiriza, rhuyinji ok'onaderha ebinwa by'okuli, kandi onayigiriza abantu ebinwa bya Nnamahanga ebi bakwaneene gukulikira nk'oku bihemere. Kandi orhayubaha chiro muntu orhanayuubahiswa n'obukulu bw'omuntu.","Ils envoyèrent auprès de lui leurs disciples avec les hérodiens, qui dirent: Maître, nous savons que tu es vrai, et que tu enseignes la voie de Dieu selon la vérité, sans tinquiéter de personne, car tu ne regardes pas à lapparence des hommes."
MAT.22.17,Ojaage warhubwira gurhe obwene elugulu w'ogu mwazi: K'erhegeko lyeerhu lirhuyemeerere changwa nangwa okulema rhwafurha ekooli emwa mwami Kayisaari?».,"Dis-nous donc ce quil ten semble: est-il permis, ou non, de payer le tribut à César?."
MAT.22.18,"Aliko okubona Yeesu alimenyere enkengeero zaabo zibi, abashubiza ntya: «Mwe ndyaalya mwe! Girhumire mwantega ntya?.","Jésus, connaissant leur méchanceté, répondit: Pourquoi me tentez-vous, hypocrites?."
MAT.22.19,Munyereke olufuranga munahaana omu gufurha ekooli.» Bamuyeereka egicheri ch'olufuranga.,Montrez-moi la monnaie avec laquelle on paie le tribut. Et ils lui présentèrent un denier.
MAT.22.20,"Yeesu ababaza ntya: «Eri shusho n'eri ziino biyandikirwe hano, biri bya nde?».",Il leur demanda: De qui sont cette effigie et cette inscription?.
MAT.22.21,"Bamushubiza ntya: «Bya Kayizaari.» Yeesu aja ababwira ntya: «Muleme mwaha Kayizaari ebiri byaage, na Nnamahanga ebiri byaage.».","De César, lui répondirent-ils. Alors il leur dit: Rendez donc à César ce qui est à César, et à Dieu ce qui est à Dieu."
MAT.22.22,"Abo bantu babeere bayunva echo chinwa, basoomerwa bwenene. Bamuleka banachigendera.","Étonnés de ce quils entendaient, ils le quittèrent, et sen allèrent."
MAT.22.23,"Mw'oloola lusiku lo n'olo, aBasadukaayo baguma nabo bahikira Yeesu. Abo Basadukaayo, bo banaderha oku abafu nji barhafuuka.","Le même jour, les sadducéens, qui disent quil ny a point de résurrection, vinrent auprès de Jésus, et lui firent cette question:."
MAT.22.24,"Bamubaza ntya: «Mwigiriza, Muusa aderhere mpu: ‹Nk'omulume afiire buzira kuburha omwana, mwene waabo akwaneene kuyingira oyo mushumbakazi n'okuburhira nyagufa abaana.›.","Maître, Moïse a dit: Si quelquun meurt sans enfants, son frère épousera sa veuve, et suscitera une postérité à son frère."
MAT.22.25,"Leero ahagarhi keerhu, haliiri barhabana mushanvu ba nda nguma. Efula yashaba omukazi, yafa buzira kuburha. Mudoorho waage ayingira omulamukazi.","Or, il y avait parmi nous sept frères. Le premier se maria, et mourut; et, comme il navait pas denfants, il laissa sa femme à son frère."
MAT.22.26,Oyo mudoorho waage naye byaaba ntyo. Byanaba ntyo oku wagasharhu guhika oku wamushanvu.,"Il en fut de même du second, puis du troisième, jusquau septième."
MAT.22.27,"Enyuma z'ogufa kw'abo barhabana booshi, ola mushumbakazi naye afa.","Après eux tous, la femme mourut aussi."
MAT.22.28,"Leero, olusiku abafu nji bafuuka, oyo mukazi nj'aba muka nde? Kwenge bala barhabana mushanvu booshi balimushabire.».","A la résurrection, duquel des sept sera-t-elle donc la femme? Car tous lont eue."
MAT.22.29,"Yeesu abashubiza ntya: «Mwagirhebekere bwenene, elugulu w'ogurhamenya aMandiko Matagatiifu, changwa obuhashe bwa Nnamahanga.","Jésus leur répondit: Vous êtes dans lerreur, parce que vous ne comprenez ni les Écritures, ni la puissance de Dieu."
MAT.22.30,"Kwenge amango abafu nji bafuuka, abalume n'abakazi barhagachishabana. Aliko nji baaba nka bamalahika b'omu mpingu.","Car, à la résurrection, les hommes ne prendront point de femmes, ni les femmes de maris, mais ils seront comme les anges de Dieu dans le ciel."
MAT.22.31,"N'oku biyerekeere obufuuke bw'abafu, ka murhashubiraga gusoma ebi binwa Nnamahanga ababwiraga ntya:.","Pour ce qui est de la résurrection des morts, navez-vous pas lu ce que Dieu vous a dit:."
MAT.22.32,"‹Nyoono ndi Nnamahanga w'Aburahaamu, na wa Isaka, na wa Yakobo.› Yeesu ashuba kuderha ntya: ‹Nnamahanga arhali Nnamahanga w'abafu, aliko ali Nnamahanga w'abazeene!›».","Je suis le Dieu dAbraham, le Dieu dIsaac, et le Dieu de Jacob? Dieu nest pas Dieu des morts, mais des vivants."
MAT.22.33,"Abo bantu babeere bayunva ebyo binwa, basoomerwa bweneene elugulu w'enyigirizo za Yeesu.","La foule, qui écoutait, fut frappée de lenseignement de Jésus."
MAT.22.34,"aBafarisaayo babeere bayunva oku Yeesu ahimire aBasadukaayo omu binwa, baaja enaama.","Les pharisiens, ayant appris quil avait réduit au silence les sadducéens, se rassemblèrent."
MAT.22.35,"Mwigiriza w'amarhegeko muguma omu bo, ageregeza Yeesu ntya:.","et lun deux, docteur de la loi, lui fit cette question, pour léprouver:."
MAT.22.36,"«Mwigiriza, omu marhegeko, rhegeko lihe liri likulu omu mooshi?».","Maître, quel est le plus grand commandement de la loi?."
MAT.22.37,"Yeesu amushubiza ntya: «Osiime Nnaweerhu Nnamahanga waawe n'omurhima gwawe gooshi, n'emisi yaawe yooshi, n'obwenge bwawe booshi.","Jésus lui répondit: Tu aimeras le Seigneur, ton Dieu, de tout ton cœur, de toute ton âme, et de toute ta pensée."
MAT.22.38,Elyoola ly'erhegeko likulu bweneene lyo na lirhanzi.,Cest le premier et le plus grand commandement.
MAT.22.39,"N'erhegeko lyakabiri nalyo linali nk'elyo lirhanzi, linaderhere ntya: ‹Osiime omuturanyi waawe nk'oku ogisiima wenyine.›.","Et voici le second, qui lui est semblable: Tu aimeras ton prochain comme toi-même."
MAT.22.40,Ama marhegeko mombi mo mahekere ebinwa byooshi biyandikirwe omu Rhegeko lya Muusa n'omu bitaabu by'abaleebi.».,De ces deux commandements dépendent toute la loi et les prophètes.
MAT.22.41,"Abo Bafarisaayo babeere bachiri haguma, Yeesu ababaza ntya:.","Comme les pharisiens étaient assemblés, Jésus les interrogea."
MAT.22.42,"«Bichi muganiizize elugulu wa Kirisitu? Oyo Kirisitu, ali mugala wa nde?» Nabo bamushubiza ntya: «Ali mugala wa Daawudi.».",en disant: Que pensez-vous du Christ? De qui est-il fils? Ils lui répondirent: De David.
MAT.22.43,"Yeesu aj'ashuba kubabaza ntya: «Leero gurhe Daawudi ahamagalaga Kirisitu oku ali Nnaweerhu, noobo oyo Daawudi aliiri ey'ayerekerwe na Muuka-Mutagatiifu? Kwenge Daawudi aderhere ntya:.","Et Jésus leur dit: Comment donc David, animé par lEsprit, lappelle-t-il Seigneur, lorsquil dit:."
MAT.22.44,"‹Nnaweerhu Nnamahanga abwiraga Nnaweerhu mpu: Yikala ekulyo kwani, guhika mpire abanzi baawe eshiishi w'amagulu maawe.›.","Le Seigneur a dit à mon Seigneur: Assieds-toi à ma droite, Jusquà ce que je fasse de tes ennemis ton marchepied?."
MAT.22.45,"«Leero akaba Daawudi ahamagere Kirisitu ‹Nnaweerhu›, nka gurhe Kirisitu agashuba kuba mugala?».","Si donc David lappelle Seigneur, comment est-il son fils?."
MAT.22.46,"Ntyo, nta muntu waligalire kumushubiza chiro echinwa. Na gurhengera oloola lusiku, harhaliiri chiro n'omuntu washubire kandi kumubaza.","Nul ne put lui répondre un mot. Et, depuis ce jour, personne nosa plus lui proposer des questions."
MAT.23.1,"Enyuma z'ebyoola, Yeesu aj'abwira echigusho ch'abantu n'abigirizwa baage ntya:.","Alors Jésus, parlant à la foule et à ses disciples, dit:."
MAT.23.2,«Abigiriza b'amarhegeko n' aBafarisaayo bahabirwe akaasi k'okuyigiriza abantu amarhegeko ma Muusa.,Les scribes et les pharisiens sont assis dans la chaire de Moïse.
MAT.23.3,"Cho girhumire, muhemerwe kulema mwabakenga n'ogukulikira byooshi balema bababwira. «Aliko, murhalemaga mwakulikira ebijiro byaabo, kwenge ebi banaderha, birhali bibanajira.","Faites donc et observez tout ce quils vous disent; mais nagissez pas selon leurs œuvres. Car ils disent, et ne font pas."
MAT.23.4,"Banashanira abandi emizigo elemeerere n'okubahesa yo oku birhugo, aliko boowe barhakagala chiro guhira ko omudoke gwabo.","Ils lient des fardeaux pesants, et les mettent sur les épaules des hommes, mais ils ne veulent pas les remuer du doigt."
MAT.23.5,"Byooshi banalema bajira, banabijira yi babonekane embere z'abantu. Boowe banagalihya orhusanduku banashwekera oku malanga changwa oku maboko.","Ils font toutes leurs actions pour être vus des hommes. Ainsi, ils portent de larges phylactères, et ils ont de longues franges à leurs vêtements;."
MAT.23.6,"Omu dinye, basiima kuyikala oku bichumbi by'olukengo. N'omu masinagoogi maabo, basiima kuyikala oku bichumbi by'embere.","ils aiment la première place dans les festins, et les premiers sièges dans les synagogues;."
MAT.23.7,"Na ntyo, banalema basiima abantu baleme babalamusa n'obukenge ahantu h'enshimanaano n'oguhamagalwa ‹Mwigiriza!›.","ils aiment à être salués dans les places publiques, et à être appelés par les hommes Rabbi, Rabbi."
MAT.23.8,"«Aliko mwabo, murhalemaga mwayemera guhamagalwa ‹Mwigiriza!›. Kwenge mweshi muli baguma, munagwerhe mwigiriza muguma yenyine.","Mais vous, ne vous faites pas appeler Rabbi; car un seul est votre Maître, et vous êtes tous frères."
MAT.23.9,"Na ntyo, muno gulu murhalemaga mwahamagala omuntu yeeshi ntya: ‹Daarha›, kwenge mugwerhe Sho muguma yenyine, oli omu mpingu.","Et nappelez personne sur la terre votre père; car un seul est votre Père, celui qui est dans les cieux."
MAT.23.10,"Murhalemaga mwayemera babahamagala ntya: ‹Waliha!›, kwenge mugwerhe mukulu muguma yenyine, ye Kirisitu.","Ne vous faites pas appeler directeurs; car un seul est votre Directeur, le Christ."
MAT.23.11,"Leero, oli mukulu mu mwabo, bihemere abe mukozi wenyu.",Le plus grand parmi vous sera votre serviteur.
MAT.23.12,"Ngasi yeeshi ochikuuza, nj'ayandagazwa. Aliko ochiyandagaza yeewe, nj'akuuzwa.».","Quiconque sélèvera sera abaissé, et quiconque sabaissera sera élevé."
MAT.23.13,"«Buhanya emwenyu mwe bigiriza b'amarhegeko neenyu Bafarisaayo . Mwabo muli ndyaalya! Mulimwachingira abantu enjira y'okuja omu Bwami bw'empingu, noobo mwabo mwenyine murhaja mo. N'amango abantu yibashonda kuja mw'obo Bwami, mwabo muli mwababuza.","Malheur à vous, scribes et pharisiens hypocrites! Parce que vous fermez aux hommes le royaume des cieux; vous ny entrez pas vous-mêmes, et vous ny laissez pas entrer ceux qui veulent entrer."
MAT.23.14,"«Buhanya emwenyu mwe bigiriza b'amarhegeko n'aBafarisaayo, mwe ndyaalya mwe! Munalya ebikulo by'abashumbakazi n'ogusaliira amasaala maleehere y'abantu bababone. Elugulu w'ebyoola, obuhane bwenyu nji bwaba bunene kulusha.","Malheur à vous, scribes et pharisiens hypocrites! Parce que vous dévorez les maisons des veuves, et que vous faites pour lapparence de longues prières; à cause de cela, vous serez jugés plus sévèrement."
